SEASON,SUBBASIN,NAME,ISO_TIME,i_lat,LAT,i_lon,LON,DIST2LAND,LANDFALL,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS
1971,GM,EDITH,9/13/1971 12:00,8,22.9,4,-95.1,268,225,TS,40, ,0
1971,GM,EDITH,9/13/1971 15:00,7,23.03,4,-95.6078,225,173,TS,40, ,0
1971,GM,EDITH,9/13/1971 18:00,7,23.1,3,-96.1,173,132,TS,40, ,0
1971,GM,EDITH,9/13/1971 21:00,7,23.2073,3,-96.5225,132,91,TS,42, ,0
1971,GM,EDITH,9/14/1971 0:00,7,23.3,3,-96.9,91,51,TS,45, ,0
1971,GM,EDITH,9/14/1971 3:00,7,23.3426,2,-97.2951,51,20,TS,45, ,0
1971,GM,EDITH,9/14/1971 6:00,7,23.4,2,-97.6,20,10,TS,45, ,0
1971,GM,EDITH,9/14/1971 9:00,7,23.5424,2,-97.7525,0,0,TS,45, ,0
1971,NA,EDITH,9/14/1971 12:00,7,23.7,2,-97.8,0,0,TS,45, ,0
1971,NA,EDITH,9/14/1971 15:00,7,23.8,2,-97.83,0,0,TS,45, ,0
1971,NA,EDITH,9/14/1971 18:00,7,23.9,2,-97.8,0,0,TS,45,992,0
1971,GM,EDITH,9/14/1971 21:00,6,24.0275,2,-97.7299,10,10,TS,45,990,0
1971,GM,EDITH,9/15/1971 0:00,6,24.2,2,-97.6,20,20,TS,45,989,0
1971,GM,EDITH,9/15/1971 3:00,6,24.4275,2,-97.415,32,30,TS,45,987,0
1971,GM,EDITH,9/15/1971 6:00,6,24.7,2,-97.2,45,37,TS,45,986,0
1971,GM,EDITH,9/15/1971 9:00,6,24.9699,2,-97.0147,46,41,TS,47,985,0
1971,GM,EDITH,9/15/1971 12:00,5,25.3,3,-96.8,51,45,TS,50,984,0
1971,GM,EDITH,9/15/1971 15:00,5,25.7124,3,-96.5297,68,63,TS,57,983,0
1971,GM,EDITH,9/15/1971 18:00,4,26.2,3,-96.2,92,92,HU,65,982,1
1971,GM,EDITH,9/15/1971 21:00,4,26.735,4,-95.8149,151,151,HU,67,980,1
1971,GM,EDITH,9/16/1971 0:00,3,27.3,4,-95.4,155,125,HU,70,979,1
1971,GM,EDITH,9/16/1971 3:00,3,27.8493,4,-95.0513,125,88,HU,75,978,1
1971,GM,EDITH,9/16/1971 6:00,2,28.4,5,-94.6,88,87,HU,80,977,1
1971,GM,EDITH,9/16/1971 9:00,2,28.9578,6,-93.9027,78,29,HU,82,977,1
1971,GM,EDITH,9/16/1971 12:00,1,29.5,6,-93.1,29,0,HU,85,978,2
1971,NA,EDITH,9/16/1971 15:00,1,29.9843,7,-92.3633,0,0,HU,72, ,1
1971,NA,EDITH,9/16/1971 18:00,0,30.5,8,-91.6,0,0,TS,60, ,0
1971,CS,LAURA,11/14/1971 0:00,15,15.2,18,-81.3,194,170,TD,30, ,-1
1971,CS,LAURA,11/14/1971 3:00,15,15.6075,18,-81.6649,164,156,TD,30, ,-1
1971,CS,LAURA,11/14/1971 6:00,14,16,17,-82,162,162,TD,30, ,-1
1971,CS,LAURA,11/14/1971 9:00,14,16.2998,17,-82.2504,162,162,TD,32, ,-1
1971,CS,LAURA,11/14/1971 12:00,14,16.6,17,-82.5,174,174,TS,35,1004,0
1971,CS,LAURA,11/14/1971 15:00,14,16.9851,17,-82.8573,195,195,TS,37, ,0
1971,CS,LAURA,11/14/1971 18:00,13,17.4,16,-83.2,214,214,TS,40, ,0
1971,CS,LAURA,11/14/1971 21:00,13,17.7999,16,-83.4376,243,239,TS,40, ,0
1971,CS,LAURA,11/15/1971 0:00,12,18.2,16,-83.6,278,278,TS,40, ,0
1971,CS,LAURA,11/15/1971 3:00,12,18.6,16,-83.7151,319,287,TS,42, ,0
1971,CS,LAURA,11/15/1971 6:00,11,19,16,-83.8,287,251,TS,45, ,0
1971,CS,LAURA,11/15/1971 9:00,11,19.415,16,-83.9075,251,216,TS,50, ,0
1971,CS,LAURA,11/15/1971 12:00,11,19.8,15,-84,216,193,TS,55, ,0
1971,CS,LAURA,11/15/1971 15:00,10,20.115,15,-84.0725,193,161,TS,57, ,0
1971,CS,LAURA,11/15/1971 18:00,10,20.4,15,-84.1,161,129,TS,60, ,0
1971,CS,LAURA,11/15/1971 21:00,10,20.715,15,-84.0725,129,100,TS,60, ,0
1971,CS,LAURA,11/16/1971 0:00,9,21,15,-84,100,78,TS,60,998,0
1971,CS,LAURA,11/16/1971 3:00,9,21.2225,16,-83.915,78,59,TS,60, ,0
1971,CS,LAURA,11/16/1971 6:00,9,21.4,16,-83.8,59,45,TS,60, ,0
1971,CS,LAURA,11/16/1971 9:00,9,21.6025,16,-83.6426,53,42,TS,60, ,0
1971,CS,LAURA,11/16/1971 12:00,9,21.7,16,-83.5,42,38,TS,60, ,0
1971,CS,LAURA,11/16/1971 15:00,9,21.595,16,-83.4349,38,38,TS,60, ,0
1971,CS,LAURA,11/16/1971 18:00,9,21.4,16,-83.4,42,38,TS,60, ,0
1971,CS,LAURA,11/16/1971 21:00,9,21.2725,16,-83.3274,38,38,TS,60, ,0
1971,CS,LAURA,11/17/1971 0:00,9,21.1,16,-83.3,54,54,TS,60,995,0
1971,CS,LAURA,11/17/1971 3:00,10,20.8075,16,-83.3626,88,88,TS,60,994,0
1971,CS,LAURA,11/17/1971 6:00,10,20.5,16,-83.5,123,123,TS,60,994,0
1971,CS,LAURA,11/17/1971 9:00,10,20.27,16,-83.6925,152,152,TS,60,994,0
1971,CS,LAURA,11/17/1971 12:00,10,20.1,16,-83.9,182,182,TS,60,994,0
1971,CS,LAURA,11/17/1971 15:00,11,19.985,15,-84.0649,203,203,TS,60,995,0
1971,CS,LAURA,11/17/1971 18:00,11,19.9,15,-84.2,214,214,TS,60,996,0
1971,CS,LAURA,11/17/1971 21:00,11,19.7775,15,-84.3,224,224,TS,57,997,0
1971,CS,LAURA,11/18/1971 0:00,11,19.7,15,-84.4,235,234,TS,55,998,0
1971,CS,LAURA,11/18/1971 3:00,11,19.7275,15,-84.5425,234,223,TS,52,999,0
1971,CS,LAURA,11/18/1971 6:00,11,19.8,15,-84.7,223,212,TS,50,1000,0
1971,CS,LAURA,11/18/1971 9:00,11,19.8575,15,-84.8575,212,212,TS,50,1000,0
1971,CS,LAURA,11/18/1971 12:00,11,19.9,14,-85,213,212,TS,50,1000,0
1971,CS,LAURA,11/18/1971 15:00,11,19.9225,14,-85.1,212,203,TS,50,1000,0
1971,CS,LAURA,11/18/1971 18:00,11,19.9,14,-85.2,203,192,TS,50,1001,0
1971,CS,LAURA,11/18/1971 21:00,11,19.8225,14,-85.3651,192,183,TS,50,1002,0
1971,CS,LAURA,11/19/1971 0:00,11,19.7,14,-85.5,190,190,TS,50,1003,0
1971,CS,LAURA,11/19/1971 3:00,11,19.5575,14,-85.5225,198,198,TS,47, ,0
1971,CS,LAURA,11/19/1971 6:00,11,19.4,14,-85.5,199,199,TS,45, ,0
1971,CS,LAURA,11/19/1971 9:00,11,19.265,14,-85.4849,200,200,TS,45, ,0
1971,CS,LAURA,11/19/1971 12:00,11,19.1,14,-85.5,204,200,TS,45, ,0
1971,CS,LAURA,11/19/1971 15:00,12,18.8575,14,-85.57,200,197,TS,45, ,0
1971,CS,LAURA,11/19/1971 18:00,12,18.6,14,-85.7,200,187,TS,45,1000,0
1971,CS,LAURA,11/19/1971 21:00,12,18.385,14,-85.885,187,174,TS,42,1000,0
1971,CS,LAURA,11/20/1971 0:00,12,18.2,13,-86.1,174,158,TS,40,1000,0
1971,CS,LAURA,11/20/1971 3:00,12,18.0424,13,-86.2774,160,141,TS,45,1000,0
1971,CS,LAURA,11/20/1971 6:00,13,17.9,13,-86.5,141,114,TS,50,1000,0
1971,CS,LAURA,11/20/1971 9:00,13,17.7576,13,-86.8425,114,92,TS,52,1000,0
1971,CS,LAURA,11/20/1971 12:00,13,17.6,12,-87.2,92,75,TS,55,1000,0
1971,CS,LAURA,11/20/1971 15:00,13,17.4149,12,-87.4649,75,57,TS,57,998,0
1971,CS,LAURA,11/20/1971 18:00,13,17.2,12,-87.7,57,31,TS,60,997,0
1971,CS,LAURA,11/20/1971 21:00,14,16.95,12,-87.9575,21,15,TS,60,997,0
1971,CS,LAURA,11/21/1971 0:00,14,16.7,11,-88.2,15,0,TS,60,997,0
1971,CS,LAURA,11/21/1971 3:00,14,16.485,11,-88.4074,0,0,TS,60, ,0
1971,CS,LAURA,11/21/1971 6:00,14,16.3,11,-88.6,0,0,TS,60, ,0
1971,CS,LAURA,11/21/1971 9:00,14,16.1425,11,-88.7999,0,0,TS,60, ,0
1971,NA,LAURA,11/21/1971 12:00,14,16,10,-89,0,0,TS,60, ,0
1971,NA,LAURA,11/21/1971 15:00,15,15.8574,10,-89.1849,0,0,TS,60, ,0
1971,NA,LAURA,11/21/1971 18:00,15,15.7,10,-89.4,0,0,TS,60, ,0
1971,NA,LAURA,11/21/1971 21:00,15,15.5101,10,-89.6802,0,0,TS,45, ,0
1971,NA,LAURA,11/22/1971 0:00,15,15.3,9,-90,0, ,TD,30, ,-1
1972,NA,ALPHA,5/27/1972 12:00,0,30.6,21,-78.4,269,209,SS,55, ,-2
1972,NA,ALPHA,5/27/1972 15:00,0,30.6701,20,-79.2269,209,123,SS,52, ,-2
1972,NA,ALPHA,5/27/1972 18:00,0,30.8,19,-80.1,123,47,SS,50,991,-2
1972,NA,ALPHA,5/27/1972 21:00,0,30.9522,19,-80.929,47,0,SS,40,996,-2
1972,NA,ALPHA,5/28/1972 3:00,0,30.8171,17,-82.3957,0,0,SD,30,1006,-2
1972,NA,ALPHA,5/28/1972 6:00,0,30.5,16,-83,0,0,SD,30,1011,-2
1972,NA,ALPHA,5/28/1972 9:00,0,30.1573,16,-83.545,0,0,SD,30,1011,-2
1972,GM,ALPHA,5/28/1972 12:00,1,29.8,15,-84,29,24,SD,30,1012,-2
1972,GM,ALPHA,5/28/1972 15:00,1,29.4774,15,-84.4023,44,44,SD,30,1012,-2
1972,GM,ALPHA,5/28/1972 18:00,1,29.2,15,-84.7,59,59,SD,30,1013,-2
1972,GM,ALPHA,5/28/1972 21:00,2,28.9849,15,-84.8872,78,78,SD,27, ,-2
1972,GM,ALPHA,5/29/1972 0:00,2,28.8,14,-85,100,100,SD,25, ,-2
1972,GM,ALPHA,5/29/1972 3:00,2,28.615,14,-85.0998,122,122,SD,25, ,-2
1972,GM,ALPHA,5/29/1972 6:00,2,28.4,14,-85.2,145,145,SD,25, ,-2
1972,GM,ALPHA,5/29/1972 9:00,2,28.1201,14,-85.3378,178,178,SD,25, ,-2
1972,GM,ALPHA,5/29/1972 12:00,3,27.8,14,-85.5,212, ,SD,25,1013,-2
1972,NA,AGNES,6/14/1972 12:00,10,20,10,-89,0,0,TD,25, ,-1
1972,NA,AGNES,6/14/1972 15:00,10,20,11,-88.85,0,0,TD,25, ,-1
1972,NA,AGNES,6/14/1972 18:00,10,20,11,-88.7,0,0,TD,25, ,-1
1972,NA,AGNES,6/14/1972 21:00,10,20,11,-88.55,0,0,TD,25, ,-1
1972,NA,AGNES,6/15/1972 0:00,10,20,11,-88.4,0,0,TD,25, ,-1
1972,NA,AGNES,6/15/1972 3:00,10,20,11,-88.25,0,0,TD,25, ,-1
1972,NA,AGNES,6/15/1972 6:00,10,20,11,-88.1,0,0,TD,25, ,-1
1972,NA,AGNES,6/15/1972 9:00,10,20,12,-87.9575,0,0,TD,25, ,-1
1972,NA,AGNES,6/15/1972 12:00,10,20,12,-87.8,0,0,TD,25, ,-1
1972,NA,AGNES,6/15/1972 15:00,10,20,12,-87.6075,0,0,TD,27, ,-1
1972,CS,AGNES,6/15/1972 18:00,10,20,12,-87.4,10,10,TD,30, ,-1
1972,CS,AGNES,6/15/1972 21:00,10,20,12,-87.2,31,31,TD,30, ,-1
1972,CS,AGNES,6/16/1972 0:00,10,20,12,-87,52,52,TD,30,1001,-1
1972,CS,AGNES,6/16/1972 3:00,10,20,13,-86.8,73,73,TD,30,1000,-1
1972,CS,AGNES,6/16/1972 6:00,10,20,13,-86.6,91,91,TD,30,999,-1
1972,CS,AGNES,6/16/1972 9:00,11,19.985,13,-86.3999,103,103,TD,35,998,0
1972,CS,AGNES,6/16/1972 12:00,10,20,13,-86.2,115,115,TS,40,998,0
1972,CS,AGNES,6/16/1972 15:00,10,20.0775,14,-85.9925,122,122,TS,42, ,0
1972,CS,AGNES,6/16/1972 18:00,10,20.2,14,-85.8,132,132,TS,45, ,0
1972,CS,AGNES,6/16/1972 21:00,10,20.335,14,-85.635,145,138,TS,47, ,0
1972,CS,AGNES,6/17/1972 0:00,10,20.5,14,-85.5,141,136,TS,50, ,0
1972,CS,AGNES,6/17/1972 3:00,10,20.685,14,-85.385,137,113,TS,50, ,0
1972,CS,AGNES,6/17/1972 6:00,10,20.9,14,-85.3,113,88,TS,50, ,0
1972,CS,AGNES,6/17/1972 9:00,9,21.1425,14,-85.2275,88,59,TS,50, ,0
1972,CS,AGNES,6/17/1972 12:00,9,21.4,14,-85.2,59,39,TS,50, ,0
1972,CS,AGNES,6/17/1972 15:00,9,21.65,14,-85.2349,30,30,TS,52, ,0
1972,GM,AGNES,6/17/1972 18:00,9,21.9,14,-85.3,30,30,TS,55, ,0
1972,GM,AGNES,6/17/1972 21:00,8,22.1425,14,-85.35,46,46,TS,57, ,0
1972,GM,AGNES,6/18/1972 0:00,8,22.4,14,-85.4,69,69,TS,60, ,0
1972,GM,AGNES,6/18/1972 3:00,8,22.6775,14,-85.45,103,103,TS,60, ,0
1972,GM,AGNES,6/18/1972 6:00,7,23,14,-85.5,133,133,TS,60, ,0
1972,GM,AGNES,6/18/1972 9:00,7,23.37,14,-85.55,173,173,TS,62, ,0
1972,GM,AGNES,6/18/1972 12:00,7,23.8,14,-85.6,203,203,HU,65,986,1
1972,GM,AGNES,6/18/1972 15:00,6,24.27,14,-85.6574,248,248,HU,65,984,1
1972,GM,AGNES,6/18/1972 18:00,6,24.8,14,-85.7,291,291,HU,65,983,1
1972,GM,AGNES,6/18/1972 21:00,5,25.385,14,-85.7076,347,340,HU,70,982,1
1972,GM,AGNES,6/19/1972 0:00,4,26,14,-85.7,340,312,HU,75,982,1
1972,GM,AGNES,6/19/1972 3:00,4,26.5925,14,-85.7,312,280,HU,75,980,1
1972,GM,AGNES,6/19/1972 6:00,3,27.2,14,-85.7,280,214,HU,75,978,1
1972,GM,AGNES,6/19/1972 9:00,3,27.8575,14,-85.7074,203,137,HU,75,978,1
1972,GM,AGNES,6/19/1972 12:00,2,28.5,14,-85.7,137,83,HU,75,978,1
1972,GM,AGNES,6/19/1972 15:00,1,29.0799,14,-85.6798,72,22,HU,70,980,1
1972,GM,AGNES,6/19/1972 18:00,1,29.6,14,-85.6,22,0,HU,65,983,1
1972,GM,AGNES,6/19/1972 21:00,0,30.065,14,-85.43,0,0,HU,55,984,0
1972,NA,AGNES,6/20/1972 0:00,0,30.5,14,-85.2,0,0,TS,45,986,0
1972,NA,AGNES,6/20/1972 3:00,0,30.9573,15,-84.987,0,0,TS,37,988,0
1972,NA,CARRIE,8/29/1972 12:00,1,29,21,-78.5,202,202,TD,30,1012,-1
1972,NA,DAWN,9/5/1972 0:00,7,23.8,20,-79.4,117,112,TD,30, ,-1
1972,NA,DAWN,9/5/1972 3:00,6,24.0426,20,-79.7123,126,98,TD,30, ,-1
1972,NA,DAWN,9/5/1972 6:00,6,24.3,19,-80,98,59,TD,30, ,-1
1972,NA,DAWN,9/5/1972 9:00,6,24.585,19,-80.2375,59,22,TD,30, ,-1
1972,NA,DAWN,9/5/1972 12:00,6,24.9,19,-80.4,22,0,TD,30, ,-1
1972,GM,DAWN,9/5/1972 15:00,5,25.2499,19,-80.5248,0,0,TD,30, ,-1
1972,NA,DAWN,9/5/1972 18:00,5,25.6,19,-80.5,0,0,TD,30,1007,-1
1972,NA,DAWN,9/5/1972 21:00,5,25.9075,19,-80.2751,0,0,TD,30, ,-1
1972,NA,DAWN,9/6/1972 0:00,4,26.2,20,-79.9,19,19,TD,30, ,-1
1972,NA,DAWN,9/6/1972 3:00,4,26.5074,20,-79.4874,59,59,TD,30, ,-1
1972,NA,DAWN,9/6/1972 6:00,4,26.8,20,-79,99,99,TD,30, ,-1
1972,NA,DAWN,9/6/1972 9:00,3,27.0266,21,-78.5236,150,150,TD,35, ,0
1972,NA,DAWN,9/12/1972 12:00,0,30.7,21,-78,283,242,TS,35, ,0
1972,NA,DAWN,9/12/1972 15:00,0,30.9022,21,-78.3999,242,211,TS,32, ,-1
1972,NA,DAWN,9/12/1972 21:00,0,30.9224,20,-79.2431,195,162,TD,30, ,-1
1972,NA,DAWN,9/13/1972 0:00,0,30.8,20,-79.7,162,114,TD,30, ,-1
1972,NA,DAWN,9/13/1972 3:00,0,30.7627,19,-80.1875,114,76,TD,30, ,-1
1972,NA,DAWN,9/13/1972 6:00,0,30.8,19,-80.6,76,47,TD,30, ,-1
1972,NA,DAWN,9/13/1972 9:00,0,30.9048,19,-80.8673,47,36,TD,30, ,-1
1973,MM,BERNICE,6/22/1973 9:00,15,15.3994,0,-99.8634,147,116,TS,40, ,0
1973,MM,CLAUDIA,6/28/1973 12:00,15,15,0,-99.3,163,139,TS,55, ,0
1973,MM,CLAUDIA,6/28/1973 15:00,15,15.472,0,-99.5471,131,79,TS,55, ,0
1973,MM,CLAUDIA,6/28/1973 18:00,15,15.9909,0,-99.7853,79,39,TS,55,999,0
1973,MM,CLAUDIA,6/28/1973 21:00,14,16.5627,0,-99.9848,30,0,TS,40, ,0
1973,MM,CLAUDIA,6/29/1973 9:00,14,16.955,0,-99.885,0,0,ET,25, ,-4
1973,MM,CLAUDIA,6/29/1973 12:00,13,17,0,-99.8,0,0,ET,25, ,-4
1973,MM,CLAUDIA,6/29/1973 15:00,13,17.255,0,-99.82,0,0,ET,25, ,-4
1973,MM,CLAUDIA,6/29/1973 18:00,13,17.6,0,-99.9,0,0,ET,25, ,-4
1973,MM,CLAUDIA,6/29/1973 21:00,13,17.915,0,-99.9975,0,0,ET,25, ,-4
1973,MM,FLORENCE,7/26/1973 18:00,15,15.1958,1,-98.3129,104,92,TD,30, ,-1
1973,MM,FLORENCE,7/26/1973 21:00,15,15.471,1,-98.8065,92,89,TD,30, ,-1
1973,MM,FLORENCE,7/27/1973 0:00,15,15.7,0,-99.4,108,95,TD,30, ,-1
1973,CS,BRENDA,8/18/1973 6:00,10,20.5,16,-83.7,133,116,TD,30, ,-1
1973,CS,BRENDA,8/18/1973 9:00,10,20.7777,15,-84.232,116,89,TD,30, ,-1
1973,CS,BRENDA,8/18/1973 12:00,9,21,15,-84.8,89,80,TD,30,1007,-1
1973,CS,BRENDA,8/18/1973 15:00,9,21.1301,14,-85.4152,98,73,TD,32,1003,-1
1973,CS,BRENDA,8/18/1973 18:00,9,21.2,13,-86,73,30,TS,35,999,0
1973,CS,BRENDA,8/18/1973 21:00,9,21.2648,13,-86.4876,30,0,TS,42,995,0
1973,CS,BRENDA,8/19/1973 0:00,9,21.3,13,-86.9,0,0,TS,50,992,0
1973,NA,BRENDA,8/19/1973 3:00,9,21.3148,12,-87.265,0,0,TS,52, ,0
1973,NA,BRENDA,8/19/1973 6:00,9,21.3,12,-87.6,0,0,TS,55, ,0
1973,NA,BRENDA,8/19/1973 9:00,9,21.2499,12,-87.9501,0,0,TS,55, ,0
1973,NA,BRENDA,8/19/1973 12:00,9,21.2,11,-88.3,0,0,TS,55, ,0
1973,NA,BRENDA,8/19/1973 15:00,9,21.2,11,-88.6574,0,0,TS,52, ,0
1973,NA,BRENDA,8/19/1973 18:00,9,21.2,10,-89,0,0,TS,50, ,0
1973,NA,BRENDA,8/19/1973 21:00,9,21.1798,10,-89.2848,0,0,TS,47, ,0
1973,NA,BRENDA,8/20/1973 0:00,9,21.1,10,-89.6,0,0,TS,45,996,0
1973,NA,BRENDA,8/20/1973 3:00,10,20.9226,9,-90.0427,0,0,TS,45, ,0
1973,GM,BRENDA,8/20/1973 6:00,10,20.7,9,-90.5,10,10,TS,45, ,0
1973,GM,BRENDA,8/20/1973 9:00,10,20.5074,9,-90.8799,41,41,TS,45, ,0
1973,GM,BRENDA,8/20/1973 12:00,10,20.3,8,-91.2,72,72,TS,45, ,0
1973,GM,BRENDA,8/20/1973 15:00,10,20.05,8,-91.4875,90,90,TS,55, ,0
1973,GM,BRENDA,8/20/1973 18:00,11,19.8,8,-91.7,98,84,HU,65, ,1
1973,GM,BRENDA,8/20/1973 21:00,11,19.5924,8,-91.8224,84,69,HU,67, ,1
1973,GM,BRENDA,8/21/1973 0:00,11,19.4,8,-91.9,69,61,HU,70,977,1
1973,GM,BRENDA,8/21/1973 3:00,11,19.215,7,-92,62,44,HU,75, ,1
1973,GM,BRENDA,8/21/1973 6:00,11,19,7,-92.1,44,11,HU,80, ,1
1973,GM,BRENDA,8/21/1973 9:00,12,18.73,7,-92.2302,11,0,HU,70, ,1
1973,NA,BRENDA,8/21/1973 12:00,12,18.4,7,-92.3,0,0,TS,60, ,0
1973,NA,BRENDA,8/21/1973 15:00,13,17.9849,7,-92.2599,0,0,TS,50, ,0
1973,NA,BRENDA,8/21/1973 18:00,13,17.6,7,-92.1,0,0,TS,40, ,0
1973,NA,BRENDA,8/21/1973 21:00,13,17.3552,8,-91.83,0,0,TS,35, ,0
1973,NA,BRENDA,8/22/1973 0:00,13,17.2,8,-91.5,0, ,TD,30, ,-1
1973,MM,HEATHER,9/1/1973 0:00,15,15,5,-94.9941,119,99,TS,45, ,0
1973,MM,HEATHER,9/1/1973 3:00,15,15.2333,5,-94.9917,99,79,TS,45, ,0
1973,MM,HEATHER,9/1/1973 6:00,15,15.44,5,-94.99,79,61,TS,45, ,0
1973,MM,HEATHER,9/1/1973 9:00,15,15.66,5,-94.995,54,33,TS,35, ,0
1973,MM,HEATHER,9/1/1973 12:00,15,15.88,4,-95,33, ,TD,25, ,-1
1973,CS,DELIA,9/1/1973 18:00,10,20.5,13,-86.5,53,23,TD,30,1008,-1
1973,CS,DELIA,9/1/1973 21:00,10,20.92,13,-86.6573,15,0,TD,30, ,-1
1973,CS,DELIA,9/2/1973 0:00,9,21.3,13,-86.8,0,0,TD,30, ,-1
1973,CS,DELIA,9/2/1973 3:00,9,21.615,13,-86.9151,15,15,TD,30, ,-1
1973,GM,DELIA,9/2/1973 6:00,9,21.9,12,-87,44,44,TD,30, ,-1
1973,GM,DELIA,9/2/1973 9:00,8,22.2,12,-87.0427,78,78,TD,30, ,-1
1973,GM,DELIA,9/2/1973 12:00,8,22.5,12,-87.1,111,111,TD,30, ,-1
1973,GM,DELIA,9/2/1973 15:00,8,22.7774,12,-87.2128,145,145,TD,30, ,-1
1973,GM,DELIA,9/2/1973 18:00,7,23.1,12,-87.4,181,181,TD,30, ,-1
1973,GM,DELIA,9/2/1973 21:00,7,23.5199,12,-87.6552,223,223,TD,35, ,0
1973,GM,DELIA,9/3/1973 0:00,6,24,11,-88,279,279,TS,40,1000,0
1973,GM,DELIA,9/3/1973 3:00,6,24.5,11,-88.42,335,335,TS,45,999,0
1973,GM,DELIA,9/3/1973 6:00,5,25,11,-88.9,392,391,TS,50,998,0
1973,GM,DELIA,9/3/1973 9:00,5,25.4798,10,-89.3851,391,352,TS,55,997,0
1973,GM,DELIA,9/3/1973 12:00,5,25.9,10,-89.9,355,323,TS,60,997,0
1973,GM,DELIA,9/3/1973 15:00,4,26.2296,9,-90.4206,324,290,TS,60,995,0
1973,GM,DELIA,9/3/1973 18:00,4,26.5,8,-91,290,265,TS,60,994,0
1973,GM,DELIA,9/3/1973 21:00,4,26.8032,8,-91.7369,268,264,TS,60, ,0
1973,GM,DELIA,9/4/1973 0:00,3,27,7,-92.4,276,276,TS,60, ,0
1973,GM,DELIA,9/4/1973 3:00,4,26.942,7,-92.7983,294,294,TS,60, ,0
1973,GM,DELIA,9/4/1973 6:00,4,26.9,6,-93,298,276,TS,60, ,0
1973,GM,DELIA,9/4/1973 9:00,3,27.1247,6,-93.0282,276,236,TS,60, ,0
1973,GM,DELIA,9/4/1973 12:00,3,27.5,6,-93.1,236,203,TS,60,993,0
1973,GM,DELIA,9/4/1973 15:00,3,27.9503,6,-93.4893,192,133,TS,60,989,0
1973,GM,DELIA,9/4/1973 18:00,2,28.4,5,-94,133,73,TS,60,986,0
1973,GM,DELIA,9/4/1973 21:00,2,28.7748,5,-94.4499,73,29,TS,57, ,0
1973,GM,DELIA,9/5/1973 0:00,1,29,5,-94.9,29,0,TS,55, ,0
1973,NA,DELIA,9/5/1973 3:00,1,29.0552,4,-95.4029,0,0,TS,52, ,0
1973,NA,DELIA,9/5/1973 6:00,2,28.9,4,-95.8,0,0,TS,50, ,0
1973,GM,DELIA,9/5/1973 9:00,2,28.4997,3,-96.0052,11,11,TS,47, ,0
1973,GM,DELIA,9/5/1973 12:00,2,28.1,3,-96,48,48,TS,45,988,0
1973,GM,DELIA,9/5/1973 15:00,3,27.9902,4,-95.7874,68,68,TS,42, ,0
1973,GM,DELIA,9/5/1973 18:00,2,28,4,-95.5,82,82,TS,40, ,0
1973,GM,DELIA,9/5/1973 21:00,3,27.9174,4,-95.2828,103,101,TS,42, ,0
1973,GM,DELIA,9/6/1973 0:00,2,28,4,-95.2,101,56,TS,45, ,0
1973,GM,DELIA,9/6/1973 3:00,2,28.4399,4,-95.3248,56,0,TS,42, ,0
1973,NA,DELIA,9/6/1973 6:00,1,29,4,-95.6,0,0,TS,40, ,0
1973,NA,DELIA,9/6/1973 9:00,1,29.4365,4,-95.8456,0,0,TS,37, ,0
1973,NA,DELIA,9/6/1973 12:00,1,29.8,3,-96.3,0,0,TS,35, ,0
1973,NA,DELIA,9/6/1973 15:00,0,30.1177,2,-97.094,0,0,TS,32, ,-1
1973,NA,DELIA,9/6/1973 18:00,0,30.3,1,-98.1,0,0,TD,30, ,-1
1973,NA,DELIA,9/6/1973 21:00,0,30.3631,0,-99.1721,0,0,TD,30, ,-1
1973,CS,GILDA,10/16/1973 6:00,14,16.3,17,-82,187,187,TD,30,1008,-1
1973,CS,GILDA,10/16/1973 9:00,14,16.585,18,-81.9475,216,216,TD,30, ,-1
1973,CS,GILDA,10/16/1973 12:00,14,16.9,18,-81.9,240,240,TD,30, ,-1
1973,CS,GILDA,10/16/1973 15:00,13,17.2575,18,-81.8575,275,275,TD,30, ,-1
1973,CS,GILDA,10/16/1973 18:00,13,17.6,18,-81.8,308,308,TD,30, ,-1
1973,CS,GILDA,10/16/1973 21:00,13,17.8799,18,-81.7299,342,338,TD,30, ,-1
1973,CS,GILDA,10/17/1973 0:00,12,18.1,18,-81.6,338,316,TD,30, ,-1
1973,CS,GILDA,10/17/1973 3:00,12,18.2576,18,-81.365,317,285,TD,30, ,-1
1973,CS,GILDA,10/17/1973 6:00,12,18.4,18,-81.1,285,266,TD,30,1005,-1
1973,CS,GILDA,10/17/1973 9:00,12,18.6,19,-80.8925,267,251,TD,30,1004,-1
1973,CS,GILDA,10/17/1973 12:00,12,18.8,19,-80.7,251,234,TD,30,1003,-1
1973,CS,GILDA,10/17/1973 15:00,12,18.95,19,-80.4999,234,224,TD,30,1002,-1
1973,CS,GILDA,10/17/1973 18:00,11,19.1,19,-80.3,224,209,TD,30,1002,-1
1973,CS,GILDA,10/17/1973 21:00,11,19.2775,19,-80.085,214,202,TD,35,999,0
1973,CS,GILDA,10/18/1973 0:00,11,19.5,20,-79.9,208,190,TS,40,996,0
1973,CS,GILDA,10/18/1973 3:00,11,19.785,20,-79.7775,190,160,TS,42, ,0
1973,CS,GILDA,10/18/1973 6:00,10,20.1,20,-79.7,160,133,TS,45, ,0
1973,CS,GILDA,10/18/1973 9:00,10,20.4,20,-79.6573,133,98,TS,47, ,0
